DATETIME,Q_inf,DO_1,DO_2,DO_3,NO3,NH4,Q_air_1,Q_air_2,Q_air_3,Q_air_4,Q_air_5,Temp
2021-05-05 23:27:00,1787.81633293626,0.283646147868176,0.244080315809159,0.179453759865358,1.48047300323296,0.49958975865427,244.776296503294,406.065501005242,541.419657475932,1486.95153367516,504.594216623533,15.2884073906681
2021-05-06 01:42:00,4657.42123748063,0.241206099515354,0.19277566442508,0.185533557189514,0.365343578529935,1.03117065611488,278.830871896026,401.988486912061,491.373105132367,1548.47703493342,541.581289327755,14.968688249918
2021-05-06 02:27:00,4918.82938718531,0.241626607302188,0.141467852653889,0.168966748599586,0.543124715715954,1.54617356621173,306.727812108253,406.821645973053,461.623577938387,1554.37094184401,529.878469475528,14.7277908158461
2021-05-06 05:57:00,1760.28468283735,1.46569688687337,0.636318979721701,1.32550002000358,0.39824143937467,3.36441958602852,296.514719114135,411.308038548434,1728.61057973314,2639.96615428494,2104.28202370758,15.0879299580736
2021-05-06 09:27:00,1805.52949714809,0.467282447314371,0.0234943825077476,0.0979096884439059,1.3678404449376,0.214471364023056,251.003613870906,393.507954418388,809.329262517319,1030.93543985625,412.777386875632,14.6654878295706
2021-05-06 09:42:00,1632.39122337063,0.466982446602689,0.0295479554330961,0.102622483438149,1.0558299106352,0.156267700409508,250.46067330918,385.585638505062,781.086900962363,1131.27293429026,441.044460668256,14.7430391951191
2021-05-06 10:57:00,1919.90263722404,0.316792280609141,0.103500294626337,0.243872060343891,0.349112455010388,0.148958210819364,255.291101306846,387.0500061468,660.900508861827,1462.95770751172,603.942193302041,14.6642851869761
2021-05-06 11:12:00,1867.38546781043,0.339760561687938,0.08709740853357,0.259758078172223,0.324364066336731,0.141287939446303,262.39153446806,389.772909738403,656.338428626304,1458.33121002089,577.10476724926,14.5188533464012
2021-05-06 18:27:00,1649.97170029918,0.203375306427306,0.158074859527549,0.178717715013798,0.377476017524786,1.47056662924727,263.471519405676,383.683748112907,473.741730792072,1830.04088635631,586.887200687075,15.390832195788
2021-05-06 20:27:00,1740.98878508152,0.214844483300698,0.215986372237109,0.189817053185695,0.35480176464038,2.12792700017995,262.446620882727,379.425978115187,479.201282907571,1926.46304741409,592.299240576168,15.5716926081155
2021-05-07 00:27:00,1675.97335847777,0.278066459765771,0.402101951435327,0.341069600510815,0.429851730623304,2.44243770597352,313.776228455567,388.646593908805,586.328216715686,2384.84334784856,1009.2776840691,16.2330641455532
2021-05-07 01:42:00,1565.97218424479,0.525591349323032,0.604797939640832,0.881216274561764,0.430168270897893,1.91153531521175,294.322128780858,388.062985105558,896.432545424241,2464.90471474639,1112.32233829445,16.4552361555416
2021-05-07 02:42:00,1808.30213776949,0.487228859204774,0.416096227651168,0.298905873916977,0.371550897311121,1.1608698017172,325.74485759772,389.266262682258,792.256848262602,2147.88286123411,779.372160642982,16.1887993934639
2021-05-07 03:27:00,1742.52845379102,0.315210962832745,0.366079428710885,0.255384206729468,0.324185393003784,1.3500680586244,273.567421608501,388.468415529851,688.059667112817,1970.57447548213,669.001291231891,16.0753299910278
2021-05-07 04:12:00,1807.48712563615,0.330868676331851,0.243639126373508,0.242047321727752,0.361205999653513,1.69195742117974,268.423599748689,386.41312605817,677.368590514302,1874.80974255951,648.463324140783,16.0086861581268
2021-05-07 06:42:00,2021.14951387634,0.291518902055931,0.11067951192328,0.204705084235176,0.393662605999832,2.44791650772095,291.749668527422,394.54828712365,558.590520275565,1846.95924747674,626.637830665721,16.321868722176
2021-05-07 08:12:00,2392.16487189844,0.283478772494702,0.247418917423148,0.248663223668181,0.460580793422003,3.38114047488663,286.488584877644,390.09318068322,581.570533723694,2166.19428915101,846.565602272908,15.1087460836566
2021-05-07 08:42:00,2502.62807420744,0.461201792543965,0.503782233804507,0.6816733901673,0.425739431877974,3.21873040845368,289.820416263738,388.382133250056,888.000108199899,2417.80424329331,1582.36795392073,15.0200937371349
2021-05-07 11:27:00,5057.74592227832,0.669056153095435,0.138670707719703,0.104251731136173,0.559230808480891,1.1150197978327,313.387489676739,391.218662901285,1100.63612033667,1596.13665122793,410.00639677416,14.4867285243407
2021-05-07 12:27:00,4867.8395049125,0.458501048279693,0.0666059364188359,0.100792330689728,0.542021620258962,2.52925757747836,309.0414280285,391.883727805916,906.733555985201,1626.21565419444,537.047644338016,14.5477866782516
2021-05-07 13:12:00,4761.86443046875,0.374842928116919,0.155395618120002,0.185479028905861,0.638310335009373,5.71914897817771,280.248621714957,385.836759161297,778.655896473334,1740.04750626581,624.742291840989,14.5549230074126
2021-05-07 13:27:00,2595.32558908613,0.349502456244498,0.0961208718649101,0.256035783702569,0.528110396205895,6.47868847112921,259.348166678123,381.303939139421,869.197821343051,1837.97907352764,957.763852623764,14.76344824886
2021-05-07 15:12:00,1779.91429987459,1.55282043225278,0.74401761102423,1.45936980426049,0.40295088274572,1.81176672203634,323.796593854826,392.510704741186,1680.15871518904,2622.52832832493,2160.0363328355,14.6873393608067
2021-05-07 19:57:00,1916.33215972643,0.376596187017562,0.0499526911384813,0.107723198699588,1.10922187111933,0.286247719438473,266.216818596494,385.953530938133,701.882298962802,1470.88115297491,565.546689611222,15.6312685811859
2021-05-07 21:42:00,2346.86973910071,0.322885368943096,0.113434227298279,0.229721156706729,0.304098949183454,1.13242481175582,277.472061797259,376.116368647071,613.537690318616,1714.75498130853,616.459072674858,16.1161460846589
2021-05-07 21:57:00,4916.90483984816,0.374140891819675,0.138889512050466,0.194579580387954,0.457302764027696,1.21603776505073,290.82163911291,377.253671290406,595.252780820317,1743.78419959444,636.853250697921,15.4921801632942
2021-05-07 23:42:00,1518.52718802957,0.255628976484841,0.117732703681837,0.177558596375087,0.468105021963619,3.45419257113536,329.31517593585,385.058415338558,546.637447078058,1957.19353803268,587.959600745419,16.2067221970227
2021-05-08 00:12:00,1603.55679034852,0.276850580472683,0.263555749962453,0.209203332969649,0.383537069690824,5.77014285519706,325.536522183055,389.366359153395,545.110223689214,2129.14143278719,697.979429903343,16.33785892411
2021-05-08 02:57:00,1773.20753599123,1.17367769363462,0.504129471054388,0.914565186534262,1.11882642305134,0.0447213461438152,267.082579589255,378.068468667296,1360.4699661959,1034.30596681746,555.233355523357,16.1051785114951
2021-05-08 03:27:00,1826.94517542672,0.792388678750057,0.036239622562124,0.0975554868200561,1.58297276966659,0.343043729280945,265.276470472921,375.383047899273,1130.56255220907,1108.37978160653,361.570203937988,15.9703514727554
2021-05-08 10:57:00,1548.35447882103,0.245902172596065,0.0355306979950653,0.116277381356894,0.326041731563366,0.402244244443501,251.513041477074,377.553370819094,522.1248687337,1134.31029194328,498.22327629042,16.5468574489632
2021-05-08 13:57:00,1622.02922867565,0.191190110009977,0.129682298801793,0.166606455670555,0.489457364227587,2.51323378342125,306.692087251948,381.891042986266,541.581927064901,1718.19444484523,545.325303279441,15.6751542335208
2021-05-08 20:12:00,2083.84626520487,0.471757263808632,0.0218542063715538,0.221198928330204,0.423045028875542,1.25670264838987,290.147675605692,419.592907304702,859.55260829538,1391.12763203679,640.815517388438,16.2830092917887
2021-05-08 21:57:00,1777.43224307724,0.315863756623816,0.0983574405655547,0.206285086595906,0.391363436879075,1.91677408052286,322.621530315718,410.070094107813,693.984029394727,1752.12130932837,624.686583307689,16.3978106862514
2021-05-08 22:27:00,1525.99730414101,0.26277823257926,0.119032388583919,0.199338667518004,0.460095556159373,2.70678695222961,321.917953349615,415.830791454164,668.416486858713,1796.94160874455,606.139875183092,16.3601046265338
2021-05-08 22:57:00,1725.43009588666,0.282110577006616,0.153953286319826,0.182493182647187,0.481925539153724,3.28466547284206,307.600427605656,406.968802415757,619.246751808789,1881.27145187545,564.848150766352,16.4661298647054
2021-05-09 00:12:00,1931.94129840202,0.541038777249045,0.186326697724305,0.599256858882196,0.497580077934184,3.39543455233892,273.086807927055,388.501938690275,1017.16631852204,2259.55910080298,1595.31425635758,16.2247919245063
2021-05-09 04:12:00,1718.79298185346,0.430264104463198,0.137601303933625,0.216051875826867,1.33819634624658,0.539018524429268,275.719358326951,397.785427100049,835.660452439172,1594.06976479889,569.834400481692,16.2732648865038
2021-05-09 05:12:00,1918.74353481136,0.276482589375181,0.112891138294271,0.155077042184073,0.656628185673842,0.967919108520415,289.392667159363,400.384000582268,649.974756786961,1664.62364252345,486.305628266162,16.7571536348553
2021-05-09 07:12:00,1779.68644277813,0.338322220573849,0.130279066373474,0.196495263833344,0.377788700831166,1.77083325386047,287.019386679818,387.855177540543,653.705430757586,1887.77156331825,519.996783863392,16.7024322460879
2021-05-09 07:57:00,1862.41283499954,0.299177645144537,0.199940169143455,0.191002342011599,0.419261500640499,2.69529777696424,301.775000237133,386.336139576667,631.938524091503,2008.04501441871,575.25960757563,16.2492847138238
2021-05-09 11:27:00,1748.63894362993,0.577411661136623,0.247730236999818,1.40204545770161,0.366405990443308,1.02472246520029,271.373191433324,396.638517128452,1004.15468112745,2146.17594455483,1512.12802644332,17.4772835902524
2021-05-09 12:12:00,1784.6107091459,0.622786588697608,2.03879579742156,0.0990208811537582,0.347600646580673,0.318315108896196,265.886469381224,416.858717387785,974.751785606506,1396.87306596373,346.057563021895,15.7372183387719
2021-05-09 17:12:00,1869.24741126287,0.264265154005752,0.131173967485787,0.160517649104132,0.536215403531315,2.51919541732947,305.9337343772,425.902284708171,632.562369744915,1894.2465628998,559.939864508123,16.5930836976087
2021-05-09 18:57:00,1898.0285853151,0.30460177228841,0.31396054235352,0.239326311451831,0.578391457771398,3.60077304553906,317.292561629141,407.49658976901,694.468534004805,2329.55188247367,913.002869188999,16.7195424283474
2021-05-09 23:57:00,1945.23516622592,0.448406823696348,0.0746656808905525,0.178732769879857,0.768400599308927,1.28707544800096,296.162675541255,407.056194339519,865.455023897698,1688.18688643195,563.703982339411,16.274339879033
2021-05-10 01:57:00,1693.29498215645,0.252638379844156,0.106530199201989,0.198074916839158,0.428732531835654,1.99578346890415,275.048490796728,393.194443242765,674.466121691604,2010.14361614622,576.433566511309,16.1575735392741
2021-05-10 03:12:00,1800.34347519176,0.290658044529622,0.133963259750375,0.199350772500537,0.482357598651441,2.60224670708047,305.100576230005,410.935048583056,611.316304736352,2020.77355205323,563.656886451847,16.9383915704188
2021-05-10 07:57:00,402.060797919905,0.577114691457124,0.0374586621483951,0.111156154604942,4.0868322411342,0.106909401103813,258.487689080358,372.88598168813,987.818720555549,644.63800656247,505.174089861383,17.6567129395504
2021-05-10 09:42:00,1613.11115639134,0.307999067527846,0.226227082837457,0.194479481134656,2.54392405901557,0.0894780896658616,248.612029400797,362.08064093891,625.642233615475,981.098977781931,501.03752326091,16.4867530005095
2021-05-10 11:42:00,1751.66989183966,0.278537530623617,0.0911336740858842,0.156582125478971,0.46234576251744,1.26648025221043,272.581025117394,375.915358170472,655.17807133806,1544.21391050545,545.089444554447,15.9276475571069
2021-05-10 12:27:00,1641.43963698983,0.243826276600306,0.0949270205842623,0.195908830043458,0.515871613780974,2.39795949435989,313.224595723916,374.259279247743,621.435109947332,1662.5833507405,544.622307449332,15.6489867985314
2021-05-10 14:12:00,2002.0302504215,0.227077778723489,0.268182282947586,0.255250899999936,0.527476646673512,3.33826003256082,322.304697826248,388.427534607491,664.827882511159,2283.6751712957,883.222367875488,15.7777256983915
2021-05-10 16:42:00,1620.55300395307,1.10592419460899,1.75503869531799,0.76837231211415,0.500951048586306,0.42115035100311,312.88137942636,375.708419675023,1533.50977908585,2023.38785350137,908.520616026995,16.6910068000128
2021-05-10 17:27:00,1927.37277717999,0.742831149244954,0.112540847066838,0.225806855934988,0.782491966985352,0.290204023343291,281.142778940652,364.403477463365,1295.20310776038,1448.08235472192,544.709700726506,16.878654779729
2021-05-10 18:42:00,1830.44242154485,0.527224399427864,0.173770235252857,0.186134518334858,0.925234342111668,0.732722505990796,289.977723058698,364.6028456,968.87273869258,1617.79732299758,528.293365554334,16.7316098356212
2021-05-10 18:57:00,1895.06499646715,0.501321243128249,0.134852306713816,0.177893428949681,0.683235624749064,0.76967591047287,296.004474742703,368.935563963704,916.342670586872,1633.77049210153,528.704965017092,16.7442948368329
2021-05-10 19:57:00,1868.37949425807,0.403472588606875,0.13289847209622,0.211153552982536,0.388249930067671,1.46561352364474,323.545655571478,382.326495454839,782.24944177947,1789.61092633065,531.717629901855,16.8494399827271
2021-05-11 00:57:00,1677.39019850003,1.10649522822096,0.667234174433855,0.98753392293162,0.679976424910016,0.739788391626941,299.891234106038,382.016363414226,1607.71405292102,2529.0895176423,1183.15343754886,16.2431522731383
2021-05-11 01:27:00,1573.62502434112,1.01740468695368,1.60120732029069,0.748975421761281,1.40076414491488,0.231362429563834,284.476578425699,380.666732828629,1449.79103341159,1773.08943179827,674.223134836018,16.6856325405875
2021-05-11 05:27:00,1913.47093999281,0.265620687399726,0.138435365992289,0.208238670566472,0.347718549367846,1.75189266311078,284.472125956941,385.565347482544,690.75671787956,1707.65311915659,491.370612833592,17.1298876575054
2021-05-11 06:27:00,1743.29148688056,0.275273380345399,0.239190716371217,0.214645709942482,0.480072254303839,2.43611000910574,285.051552252488,381.966475684985,685.200150943814,1824.11764718403,498.087735579796,17.3452790565629
2021-05-11 07:27:00,4300.22059564252,0.311012468690245,0.15413747947332,0.19034384977984,0.58022399523446,3.1832683729681,318.389361123424,376.361050539403,673.668970213752,1977.14125924553,493.815467439639,16.2876953096886
2021-05-11 08:12:00,2113.12158071316,0.242106001497671,0.279965500384863,0.179935843879943,0.562468916928402,3.88418899273157,331.801002659561,378.479540464781,670.888357055415,2178.50827484647,606.436454459502,16.8204401304517
2021-05-11 09:12:00,1619.99765397177,0.552592731942759,0.530951058572944,0.862525221518508,0.506019199664624,4.36848654117849,316.951963512574,376.005535941984,1290.10667083058,2631.22111870554,2110.4835387502,16.3356073528629
2021-05-11 09:27:00,1526.48834303242,0.746315125387127,0.481411284306208,0.8427674012908,0.547864882549704,4.24586716653118,310.845679320916,376.444542385049,1472.44876325952,2589.55600831775,2026.82818320795,16.3273908951337
2021-05-11 09:57:00,1064.42663982546,0.998902351800747,0.597788658827307,0.964297736460377,0.570104496872288,3.75867591152668,320.592667929387,374.821180066562,1683.63279606837,2745.73669008196,2255.55836118235,16.4646608185341
2021-05-11 12:57:00,1643.82320255661,0.295045661244402,0.0096905629234243,0.0757534768786172,4.75083406573415,0.154320985078812,248.654953877516,372.356788966845,495.374654402191,549.505821710064,326.961025334257,16.4622725110889
2021-05-11 14:27:00,1664.28860987542,0.231267597309258,0.0284407602602658,0.0784839619136619,0.4201996495653,0.251595710457431,248.707887261803,363.537659228856,495.099669282076,1124.47694512204,493.34927888087,17.1752539891048
2021-05-11 15:27:00,1774.32145031411,0.217349946646996,0.0609779007573793,0.145967453086347,0.460492024953812,0.844436740547286,278.637167916408,389.248523416252,498.448693717988,1467.5844106617,654.71755513242,17.0516821280596
2021-05-11 15:57:00,1625.18481939236,0.258984537411698,0.0494756529294186,0.136813673956121,0.513100694239462,1.46029654195984,296.633601342093,389.865945769379,507.23836041149,1555.93877658647,649.159740890804,16.8867892513466
2021-05-11 20:57:00,1854.27806038535,0.990871766387135,1.71825104008411,0.753161561760507,0.416571410055074,0.246029648134294,301.795682912595,403.1582111962,1447.37702705325,1906.28037137321,868.466740940889,16.2761684768054
2021-05-11 22:42:00,1850.80378548375,0.531236686151488,0.0982718922881907,0.133315736277695,0.830280552992498,0.693882842118939,301.546920723116,416.701961061054,906.383726537522,1547.03245815437,590.592126319235,16.372986536905
2021-05-12 02:12:00,1594.66268842559,0.314832399289569,0.182882097863158,0.136228036226346,0.581225074647699,2.95779242263052,305.733760522466,505.750109119759,617.304884631263,1834.42436615325,676.431061509117,17.3095455167999
2021-05-12 03:42:00,1926.15742742968,0.428346616118184,0.551880106773852,0.501129909439978,0.686795708119214,3.04631635629945,318.984381778881,501.957011743155,883.908918804057,2618.33853417914,1717.91790195592,17.3246456845139
2021-05-12 04:57:00,1701.5326532677,1.14576767489158,0.534381312233298,1.02385683891574,0.605393228326663,1.60555481716037,301.76588199875,488.276463689064,1635.31539165815,2585.94904299108,2005.2806955712,17.2673733261827
2021-05-12 07:12:00,1874.52749510812,0.654929268496075,0.0815529360643376,0.155369147567194,2.66617714306067,0.144483023881912,306.734728061674,478.362901772021,1078.20149492189,1444.96195489024,577.96174725244,16.8836531773804
2021-05-12 10:12:00,1756.23848349846,0.348066887135573,0.162576780670734,0.155850904618232,1.26001611248654,1.68855117485113,330.444394137788,1157.59131701835,631.543755933253,1721.40665743444,648.362922669452,16.8891414189824
2021-05-12 11:27:00,1585.4688776737,0.284453725203679,0.184619000582744,0.162843727531551,0.644329337513931,1.70659354574521,284.269809545583,1167.46177318324,655.933871406301,1873.32791211032,743.238036804976,16.7388062528012
2021-05-12 13:12:00,1805.74054635184,0.292777068788231,0.255205997209864,0.164690799428636,0.579932392742423,3.65293280137248,325.504260156048,1156.91713430606,612.733612448937,2040.29099980707,892.239023771659,17.0896097774637
2021-05-12 13:42:00,1581.40749712643,0.306062095730019,0.374382403130166,0.36084551538668,0.693524069368796,3.62556829726007,322.41842151131,1178.00009853138,722.067101410394,2463.86375252499,1301.83140161088,17.2114233568261
2021-05-12 14:27:00,1590.0324028943,0.614774620638265,0.599454497735103,0.784811303706101,0.665575681346638,2.6532704232351,319.995252363759,1174.64270225895,1118.19532016054,2720.9075255713,2239.3546609901,17.2732564304901
2021-05-12 17:42:00,1724.83230877506,0.581925889166886,0.0619834265484211,0.170624830368588,0.552611176439977,0.499097769107554,318.184375077503,1187.92720787605,993.431512535016,1473.84752636804,573.335244211565,17.0182320770268
2021-05-12 17:57:00,1621.36243985451,0.543384480498504,0.0764466158686019,0.134745239578968,0.513267482098114,0.59527930128358,278.583189213935,1242.95746022659,942.83032505597,1549.16637541101,572.915851429231,16.7327411230125
2021-05-12 18:27:00,1810.8143276889,0.514185163683655,0.0800144162198322,0.165443246740361,0.395205019226558,0.798144101301299,291.873067547551,1280.48596952833,934.67552527931,1711.76653509207,676.929147655608,16.826478197126
2021-05-12 20:27:00,1843.12599483398,0.28840362406041,0.138817632357259,0.149542894349057,0.577445147314007,2.14132823219895,324.412309983956,1372.71511040271,648.003308414666,1845.67560996442,680.83532540599,17.4776452781546
2021-05-12 21:27:00,1720.9762037915,0.261239251830927,0.0719656501717327,0.148434375816138,0.606359133923909,3.29210368201865,313.846771815148,684.102763501186,642.792707065951,1976.14482665659,687.558837268442,17.576896871659
2021-05-12 22:57:00,1761.1272260989,0.577284935975339,0.525379861641542,0.618891970397299,0.603220110521108,3.07361245544672,300.035345939271,874.085153205467,1109.95183170568,2558.27756835231,1921.08538169363,17.6565424577223
2021-05-13 01:12:00,1998.87542402712,1.05594755357574,0.766570517022227,0.38277445515738,0.695137225083417,0.316925743196905,289.157106479945,894.850039702177,1463.19728044695,2348.60362938443,755.18583931632,17.4114683964793
2021-05-13 03:12:00,1911.74364132773,0.512179873643644,0.125045955678182,0.181639335410291,0.871657565686569,1.33399751921852,323.064074106667,1095.97039040394,864.019169307783,1772.17512027947,704.908513863745,17.5079151954658
2021-05-13 07:12:00,1715.80949377322,0.367220052608043,0.447835079625244,0.399632708345977,0.575127166644196,3.63136553764343,325.765143652362,598.754046423406,860.744039978231,2603.07576077896,1461.8114585584,17.354836581075
2021-05-13 07:42:00,845.573029819968,0.586078166881658,0.582620334536069,0.81424166216589,0.667712269392926,2.60496754388147,325.371102865172,596.849504284003,1145.94886981853,2677.49190634711,2171.17079912903,17.2965437915157
2021-05-13 08:12:00,339.114413740489,0.914119764991728,0.600836617502785,1.82881543077465,0.48743232091823,1.17513774869601,310.97787400151,544.504837458815,1483.81761318389,2674.86477822941,2139.55332703267,17.3181018541416
2021-05-13 08:42:00,124.614189656576,1.13610394282459,0.634459897153219,2.06666396175155,0.62303184337679,0.34919028809309,307.15563166444,587.617577066955,1595.41951708566,2605.78256145998,1115.28382278562,17.9177603632529
2021-05-13 09:27:00,1852.15680239701,1.43759083346629,1.60623869665958,0.480734299947793,2.31900811976214,0.107702361456686,276.009295025498,451.958290663084,1213.63630090912,738.235497123803,683.556845487915,17.9548921631819
2021-05-13 12:12:00,1501.46961586299,0.324625016457415,0.0491688041034977,0.159742461278892,0.422845839824304,0.181860077285253,294.520244354783,443.894969058127,728.843807473024,1340.19693190843,644.911694751247,16.9356388593381
2021-05-13 14:12:00,1537.29491127398,0.275940224718947,0.135696365050079,0.126310707405008,0.673221892350726,1.35675314434992,332.870304706904,442.090014343247,643.772766317222,1697.08189867173,628.695861345761,16.9929383037876
2021-05-13 16:42:00,1616.18443340915,0.265330858054183,0.143748799238685,0.318638607957174,0.71954753190066,3.41258079283396,279.023233685842,423.119056344312,703.680606183624,2024.76540307484,1288.79226686627,17.2049130517478
2021-05-13 17:57:00,1701.91899548131,0.769957632762663,0.431014357234073,0.626451072949135,0.691457210940253,1.97963564625905,295.641384792594,417.895123468051,1434.71502597405,2472.72771595785,1902.08155924082,16.5466975987593
2021-05-13 21:57:00,1633.63761751259,0.463197719302846,0.155000486021589,0.142420198745243,0.787599668502842,6.5051491378302,316.262054710305,427.700518763198,985.056689540121,1765.45252641997,748.280850081298,16.9324407246086
2021-05-13 23:42:00,1679.02326853883,1.28810196964344,0.625124135219553,0.741070710111675,0.695378155820593,6.53082648787339,313.470033174675,402.093365861776,1923.12303184192,2694.93391324899,2162.65413666147,17.0234325389745
2021-05-14 01:12:00,1785.66489778037,1.95285148482899,0.688465292607412,2.1089237029027,1.2666854678852,1.1292107433541,324.224100131522,414.549701600664,2021.0677361317,2692.86826422802,2147.57272342704,17.2214752731191
2021-05-14 03:12:00,1886.72428043949,0.662582824072563,0.120274259861241,0.171526638992452,4.06168460767688,0.24237857079746,291.545885670264,417.115846854579,1124.72869797288,1478.45397997272,673.215712855714,17.1088820861912
2021-05-14 03:42:00,1839.19899896566,0.571200160645116,0.155313655557378,0.184115644293294,3.7265296248537,0.223926591989116,331.121883350911,411.580956768595,992.377773514091,1471.02274130828,673.639527797785,17.0327067225155
2021-05-14 05:12:00,1968.49112173867,0.408310780510942,0.16283732365208,0.155231194229109,2.37402527828168,0.399449009995758,261.128604477766,405.825581992642,798.399914016045,1599.16745249265,667.226675005532,16.9285554481533
2021-05-14 05:27:00,2044.97936949765,0.38308257182904,0.192007073690069,0.167565180825411,2.23581829818867,0.479836311499311,271.450063281029,410.779424197639,785.697140317832,1632.11751700132,696.789876876818,17.0029210006302
2021-05-14 07:12:00,1953.23572544497,0.291339468967453,0.19926863097732,0.138701251860829,0.576549628445424,0.821642061154842,304.361596592139,412.304670854152,657.919498189016,1688.16265114824,722.73282527764,17.1951403832904
2021-05-14 09:12:00,1784.68156566582,0.253576162246169,0.131128888407877,0.155855991354717,0.547654241950344,1.66004759696682,264.553537149364,401.265582385187,571.007705896372,1688.72835494491,713.153834903236,17.5927193915008
2021-05-14 10:57:00,1479.56379407509,0.254924718097436,0.10836460353151,0.141698657959302,0.441369797212513,1.548664131428,261.343978392106,398.756402284905,558.171702091005,1664.6272861522,770.443821642818,17.2911277983793
2021-05-14 12:12:00,1585.98368987818,0.233974540836781,0.219953096591352,0.164868012632839,0.624182810253008,2.24101800710951,280.643711092899,411.979304213346,518.579905385825,1781.51967845118,746.955207654115,16.4436542887662
2021-05-14 14:12:00,1771.69964743411,0.262165728100255,0.179345063331452,0.181915463010048,0.610411018136732,2.54502231818702,330.184501180754,407.184488876803,557.897768280316,1777.0236248541,768.283564854955,16.4412774398067
2021-05-14 16:27:00,1663.58821130272,0.76808168341336,0.433819093939158,0.725279540934689,0.630925787628473,2.22862746978627,295.53538331726,404.059270402439,1349.49444866783,2421.3768579156,1857.11674446262,16.6133289920269
2021-05-14 19:27:00,1796.65416346596,0.579264156923553,0.103679287985875,0.233719568242198,0.754757619267801,0.442950061029096,298.636006908952,393.635658606804,986.643982414258,1424.39735806314,726.848932584215,16.845009886177
2021-05-14 20:12:00,1869.99264689743,0.469242288810302,0.162680447959973,0.205728231829898,0.480789788950607,0.672078874877161,304.954479444418,387.167290800594,820.98509582031,1504.7829714726,719.493125890221,16.7129465958574
2021-05-14 21:42:00,1938.85306936788,0.276863240748307,0.120608295162848,0.155201536328455,0.571384213185543,1.25649148281243,311.003867157603,391.174680154182,631.752901219535,1618.53873034385,638.96282151136,16.9228453431181
2021-05-15 01:27:00,1825.1524684673,0.695760393307907,0.4460383852301,0.643883963291648,0.700311948520811,3.0083252414057,299.498388446636,382.825804865756,1250.15943173965,2582.99070508882,1997.23888510371,17.49593087475
2021-05-15 02:27:00,1692.65085558022,1.31738980850969,0.616638669014849,0.911204289841256,0.614844956826133,1.32374804397451,308.761689292029,384.705447083977,1762.00521829432,2678.05485733027,2113.79432639042,17.4931652449236
2021-05-15 05:57:00,1808.81700620376,0.528786343466927,0.149580453662845,0.155719421696237,2.41637259679595,0.948158376625644,263.329674001784,371.745382089852,877.349744574849,1578.22048455939,645.131170933673,17.4993596845262
2021-05-15 07:42:00,98.3796234130859,0.300568591277084,0.169855347082457,0.1774536941981,1.72067358539806,0.324129789541426,274.842037409393,376.181502223965,706.891967266507,1674.36758674354,703.99837436171,17.5401319737439
