DATETIME	Q_inf	Q_air_1	Q_air_2	Q_air_3	Q_air_4	Q_air_5	Temp
2022-03-14 07:12:00	991.141761790072	242.0137431690756	520.5405562369648	362.9888596028884	586.9258083925993	361.3718447610244	15.112527510948963
2022-03-14 07:27:00	435.6413439735855	244.6044345307751	524.0943184135214	374.48095786402894	600.7065204564535	375.5165301802762	14.584500932932462
2022-03-14 07:42:00	787.6090502218933	246.18812400652297	523.9336104796699	370.7073596321828	598.0089240466837	373.2191683862096	14.652877241254613
2022-03-14 07:57:00	984.0096382580292	242.85904413874883	524.7365692831212	366.95751205514136	587.4664080225589	365.4838402619556	15.170632397726523
2022-03-14 08:12:00	994.1974773228808	243.40719942073324	521.470374715569	365.5816887310757	594.1057516031977	371.5761122279199	14.90133780415775
2022-03-14 08:27:00	1188.2976895438246	243.3189905076274	520.2346660505839	366.7501147167756	589.1710167180516	368.89664081747617	14.907785562111874
2022-03-14 08:42:00	1816.408093513823	243.72491600684253	522.3274199575869	366.85626557893227	589.0719637569449	368.5543040038604	14.932370342120423
2022-03-14 08:57:00	1695.1755683898662	243.6223817678972	527.2488561123347	364.8214348149313	579.4817246737932	361.5781970630328	14.13174042694786
2022-03-14 09:12:00	980.3262301958736	237.05282084515207	522.3578726010902	359.006769425977	591.1896826615999	359.4156142544905	14.124975471730403
2022-03-14 09:27:00	1403.7430144430557	244.59496900282488	528.654277467848	385.73353351483354	619.0390340780505	418.9230394540964	14.636933682077014
2022-03-14 09:42:00	1619.8827497970217	253.89222965790373	535.8492236701506	421.05822586294806	638.6687492241384	460.52043720609424	14.644950209333048
2022-03-14 09:57:00	1697.6729032090273	286.6069145292484	540.5405853964024	433.1521951898655	625.1540845189274	451.5548404912881	14.129386260414952
2022-03-14 10:12:00	1373.043484295492	286.5781276607927	534.5069444539797	381.50729298194256	595.2682418802622	377.8483072985804	14.236609295512476
2022-03-14 10:27:00	1094.6513965788304	259.4815300021236	529.7625653580236	403.25936594783207	632.0857727685238	421.0259849271238	14.53799001545512
2022-03-14 10:42:00	1437.0539419731006	288.31421713492057	531.5872776735504	404.3530847218408	564.7808824199627	381.27086742250367	14.93031346294996
2022-03-14 10:57:00	1441.8048057274032	237.08528948766644	522.5219676660632	369.8052562180838	601.5293420154824	371.0006959728304	14.687028790014912
2022-03-14 11:12:00	1736.48381978214	282.3144705828	530.0191466257448	494.72959451446536	808.4183373200403	491.5567582332615	14.635357656503023
2022-03-14 11:27:00	2059.506780422906	297.1608653427751	529.1617959616399	676.472240890352	1008.3191525138824	457.9470591430544	14.510291597707308
2022-03-14 11:42:00	2187.7768368541297	297.6589338979486	525.1430964712946	1104.0857811740211	1679.7643583398533	463.717078754406	14.511007374457456
2022-03-14 11:57:00	2217.719242863861	299.56320380788475	523.735986234614	1464.2681663422056	2401.7892728638917	461.54392172512183	14.347438746158112
2022-03-14 12:12:00	2190.0086273233264	291.16390046493086	525.2728041785476	1542.4845608224873	2610.414592489092	500.5861428707127	14.265771824249196
2022-03-14 12:27:00	2105.259494813059	313.8788830259907	525.4501132994133	1468.41045584098	2712.8969741346878	544.5228612933367	14.324168375917576
2022-03-14 12:42:00	2011.2831427395804	306.58672462477773	510.5875078870709	1451.1227710999597	2457.050710470802	473.9771772633743	14.389513293867472
2022-03-14 12:57:00	1931.611121497648	275.59053456559184	504.1188453792564	1542.296257407546	2287.7719952480275	453.14442086120425	14.479349127697615
2022-03-14 13:12:00	1855.215634766752	270.411495153678	507.2792609634216	1419.317320762465	2144.0265236686487	441.3233699905086	14.591407417057027
2022-03-14 13:27:00	1854.699315679635	267.684123211397	500.4545566731438	1403.9697216882178	1992.9472083226497	440.2139533660769	14.57471889510669
2022-03-14 13:42:00	1920.653888814517	258.6007307462847	497.7841022248122	1411.487674014876	2149.70796810201	516.0137965424319	14.529444846171836
2022-03-14 13:57:00	2077.591539327256	271.6026967686595	484.4512627652461	1192.4024021591931	2392.0990565433167	549.57208640227	14.51746264191017
2022-03-14 14:12:00	2148.826700950591	291.7178157397124	475.76264268366447	1159.5535439457046	2636.015520840544	545.6487210293261	14.44183175357756
2022-03-14 14:27:00	2237.5367933196217	311.08486268668867	487.04271273130894	1128.0626362997589	2520.638525087672	543.5330997239265	14.552106830434235
2022-03-14 14:42:00	2197.59249616903	321.22228067244095	506.1873734208188	1111.5510914037864	2414.211115428124	530.58197254234	14.640623518977572
2022-03-14 14:57:00	2036.9032068676047	317.71254443955786	498.3019068377264	1045.3873310493102	2281.414499039367	493.155452435749	14.638162897768158
2022-03-14 15:12:00	2008.3860603701569	312.1307550008027	505.0373729965	898.8225099529478	2113.174816743167	488.10422857445786	14.757683748981483
2022-03-14 15:27:00	1973.420191194668	308.8672024345715	505.00156473959	670.4292837792781	1881.794617828308	483.14900418187943	14.614074764468798
2022-03-14 15:42:00	1867.766033027868	308.2260043330739	507.203457229884	479.39231950247034	664.457271776639	486.714983408888	14.798735748132898
2022-03-14 15:57:00	1779.4607501973596	306.5870060181534	505.6032099803878	404.08505544438367	490.25704580721623	478.49254069252646	14.834338520157653
2022-03-14 16:12:00	1704.077378719922	304.9660770594565	502.8298394684169	406.94343440537256	472.74158659955833	476.4940624202142	14.823300448735194
2022-03-14 16:27:00	1907.7936515481745	303.39419819817545	508.6861426984922	409.8313006287787	474.7796766140223	480.0483682733172	14.820803813701929
2022-03-14 16:42:00	2024.3911381849675	314.66880992998006	511.6965740135341	498.5874090901455	505.550684059825	505.36734129375935	14.634794999386356
2022-03-14 16:57:00	2077.868086992729	313.55486233626743	512.5717138190921	917.675213865275	865.600026188188	500.0341663700789	14.71244653082782
2022-03-14 17:12:00	2089.4987548981458	315.49669682019567	521.3381369276414	1389.7244399421904	1869.582779121536	494.299411931436	14.64324865618848
2022-03-14 17:27:00	2111.5664192569216	313.15818216079	518.3668560119486	1485.8784757246765	2581.86587580615	492.0641710501996	14.578830220835174
2022-03-14 17:42:00	2129.276896718596	308.9066551409732	522.9581033260847	1488.6966771768518	2640.584519892091	485.1209755340026	14.701267603055443
2022-03-14 17:57:00	1884.6001326540531	302.60335281914337	521.7954440938171	1534.8398942516433	2655.231532283556	473.3161915134253	14.695711757246473
2022-03-14 18:12:00	1869.5142558486368	304.73751215920913	510.00084222739054	1541.7826979990034	2677.4255044024894	475.1616079656589	14.659243485624756
2022-03-14 18:27:00	1857.2127389210343	291.28362312902766	487.9076895641426	1490.2224219769691	2404.806356291988	463.83563390297246	14.803745119979242
2022-03-14 18:42:00	1685.6343621359267	286.66191648015894	502.6096426075358	1577.6891261745875	2688.6863964130985	537.9029614361608	14.886725780507309
2022-03-14 18:57:00	1685.7743479462677	319.1963241880476	512.5460636326233	1499.668890531727	2690.1716957198714	527.0725539989782	14.947073807885348
2022-03-14 19:12:00	1848.8589456829864	318.8952099667136	501.7235542759613	1480.6848192513824	2683.7863744729893	524.3664145869333	14.988507967993732
2022-03-14 19:27:00	1999.2983795590224	303.20237972678024	485.20621930460425	1455.1124503884769	2450.947141278873	457.2680795679378	14.892414504448707
2022-03-14 19:42:00	2159.648988486754	272.4732110985979	511.6759388870115	1459.9411272480545	2244.932746765884	455.5263090718981	15.041040306179594
2022-03-14 19:57:00	2189.6751932050406	265.951607231201	545.6385074502068	1451.0284970211878	2236.1910795651047	469.2376796386496	14.840815894950053
2022-03-14 20:12:00	2168.184971368805	283.89984727202244	543.1106775607471	1443.8455327931192	2674.7555157628417	549.5755703759455	14.81288578564186
2022-03-14 20:27:00	2168.3184349050543	303.93563988939286	544.7656472563616	1386.9893006097238	2631.494881600903	522.0576539932296	14.79516756829636
2022-03-14 20:42:00	2148.4048209953967	300.7173036395835	538.4557426169097	1362.6467385634155	2418.0337640620064	504.7506708262824	14.739910560274868
2022-03-14 20:57:00	2048.5936626373127	302.33814851157126	569.6354429130708	1203.5580004081887	2374.488593686689	520.35970145555	14.890442731318508
2022-03-14 21:12:00	1937.9512237226345	321.7601916299662	553.1725465473356	972.6900706001388	2224.886359485125	544.783248719079	14.969976925987192
2022-03-14 21:27:00	1827.5540119997315	321.6472250097916	538.3245676791489	672.0587234483985	1893.7017829460503	543.9652233104806	15.017479496128
2022-03-14 21:42:00	1833.8328196093048	319.18822363319055	537.8601334427572	453.94896316150033	1533.2807989918265	527.22740777273	15.129529090777082
2022-03-14 21:57:00	2147.2519844745407	313.2466466108408	555.9706555392678	420.5757334310016	1314.4024277074388	516.7239743225116	15.04191338574874
2022-03-14 22:12:00	2267.709102551244	308.5158673804267	536.7787603599057	418.11258048232327	1200.2540101268887	512.7322981741104	14.888646889484574
2022-03-14 22:27:00	2388.949439438474	310.5618743948147	529.1011783904322	420.2539764831967	1116.7267814869535	514.9938547609235	14.736600819003646
2022-03-14 22:42:00	2386.002364278881	309.64695906355485	523.6415309451502	417.8729068007205	1071.5093619284771	505.7508653010095	14.502943486988752
2022-03-14 22:57:00	2319.356958537663	302.4838894446927	515.4936748707352	628.4280309081794	1231.1295622460086	486.24739176842365	14.586282718722456
2022-03-14 23:12:00	2185.008586003883	302.5548021933612	517.794257430841	1173.502428419357	1892.182529045155	508.3440064836538	14.643912442949372
2022-03-14 23:27:00	2040.0754011902045	311.5243660034089	512.1888734021545	1537.8052361488556	2555.732873229129	516.482298745196	14.62416096713046
2022-03-14 23:42:00	1838.6559455816548	315.47801119823345	515.5171183685217	1483.8662742315612	2704.3314860791816	532.2604089620576	14.761605251161065
2022-03-14 23:57:00	1691.2103440295598	319.66079438317666	511.04733125088006	1473.7067081640223	2672.377768465764	530.9543164563651	14.85522382667819
2022-03-15 00:12:00	1629.1837801476242	311.90049526344313	515.3653962165789	1551.4940070681023	2665.654468264975	518.4640703867201	14.89636779711967
2022-03-15 00:27:00	1792.9277593242475	308.04433884113456	526.0278283597961	1534.2936297570734	2653.0195310961312	507.52888825427686	15.052681788763763
2022-03-15 00:42:00	1892.3204288036209	307.66199136815646	520.6203542237281	1527.4413817100296	2662.3066592820164	501.94238656789594	15.019442270569073
2022-03-15 00:57:00	1880.48323437014	304.89041900401924	518.1430052335469	1490.5919637992754	2652.673936283395	496.83963333899055	14.935516338884204
2022-03-15 01:12:00	1849.3893484715957	298.3277897827145	514.5390526972806	1512.6084054970056	2622.953039183906	478.75848062802953	15.09052102068099
2022-03-15 01:27:00	1775.8919161051433	298.92522091002684	512.545541161509	1521.188694461865	2709.3744255643464	501.3254871888453	15.017874611188944
2022-03-15 01:42:00	1657.9830592291935	311.1751278314891	509.3999823353087	1461.4086866167938	2721.264167570333	526.6958995155753	15.231530600164383
2022-03-15 01:57:00	1461.496458833312	319.8101317748745	510.4986890946315	1436.7761111602365	2706.7187996626603	543.997683590561	15.208228140163127
2022-03-15 02:12:00	1417.8696624742947	315.88250247198255	507.0884519552548	1434.3023284602975	2647.05027484904	509.1934395726248	15.255971901736633
2022-03-15 02:27:00	1255.4979102724878	293.79721119338353	506.17920792197054	1457.6672120572066	2492.265220724073	457.02997016384086	15.253772976444235
2022-03-15 02:42:00	1167.161495353868	273.63342563276774	505.08586565985627	1448.0811293878508	2368.654392706314	452.0009535118453	15.287794469446492
2022-03-15 02:57:00	1169.9691262264937	272.0009138538307	505.49156123723	1444.0934063410866	2349.4407060691674	461.96578015594565	15.236042549568994
2022-03-15 03:12:00	968.0843658980632	263.26784693145794	502.2174769547584	1236.7086810379135	2123.6583909274914	434.78697664251325	15.34185405261908
2022-03-15 03:27:00	1025.989234741134	265.03476245004555	501.0934140457839	1244.1272884960297	2199.49557048778	474.11945902390937	15.46263334872334
2022-03-15 03:42:00	854.6137886260966	256.8808672332032	504.673398736559	923.0324768880688	1708.3375078774557	421.8527724889028	15.197986149925182
2022-03-15 03:57:00	507.3912474965411	244.5708606376419	513.4443262078294	779.2219278761122	1965.036745346668	607.5439882858122	15.401523227916524
2022-03-15 04:12:00	513.7281080046935	294.32216264412506	517.7296803755521	536.6475044703908	1294.357459764939	496.5535876942281	15.497473896633084
2022-03-15 04:27:00	615.8400077651576	311.3502503727667	531.1063400735351	432.3782177659353	1119.2470413011065	471.4591576928044	15.629908013476514
2022-03-15 04:42:00	812.5277165894056	308.81198673200834	525.6559494957023	417.2290689291849	1066.7154758886593	404.68572813765695	15.961126178928447
2022-03-15 04:57:00	980.781096598568	302.3265025244507	519.4026505483697	411.26761672372817	1039.248660048067	395.9182011714879	15.778177187594173
2022-03-15 05:12:00	937.5784063922792	295.9677247792097	517.2800103373065	394.1747804876434	965.8177808581512	368.6927427405759	15.483590500887429
2022-03-15 05:27:00	1622.6525108173837	272.8918678290564	507.63050873759533	346.17379032711466	856.0289709049437	365.45408053319613	15.276215099483768
2022-03-15 05:42:00	1351.3487427648597	262.14305973982687	507.52147986629967	346.681060756241	892.2857242780652	370.4583709717568	15.029828689183471
2022-03-15 05:57:00	782.5477133879629	243.13213220256412	505.3176340876242	361.2742294405487	920.4706844801927	392.5767289250736	14.8667595386596
2022-03-15 06:12:00	605.0539016863332	244.89855103892776	504.53524840826947	365.6748892436135	918.6462884377236	394.7319971515592	15.129631778146752
2022-03-15 06:27:00	585.0854219807267	241.7538318381281	504.8332366250818	357.4535373719905	886.2235337580743	379.5753400798452	15.487022901049537
2022-03-15 06:42:00	567.9012145996094	236.1455669886892	506.46083492264825	371.6490742209488	901.8896679071248	388.1829452757708	15.759080294771405
2022-03-15 06:57:00	515.929105036567	240.97998020587968	516.894308144224	391.0720062662522	919.9336526299807	407.45124054337697	15.792958158170311
2022-03-15 07:12:00	536.4365225244203	241.1458048474897	532.2545704185511	383.58864521704254	864.1572454449084	395.6174495974672	15.960492575576694
2022-03-15 07:27:00	933.5778868610547	239.2002340661004	528.9156499998587	385.0507873557502	869.4200383741877	401.5753108211485	16.296734838015258
2022-03-15 07:42:00	1078.140463392827	242.9781158893917	526.8998376235467	389.6193024901364	856.7526791307481	408.5018717360744	16.080754947465483
2022-03-15 07:57:00	525.3850876846915	243.91139632190888	522.4548786193369	415.88137317547273	921.0862399409015	448.7259812070497	15.428681527734014
2022-03-15 08:12:00	581.5147350514028	269.4151225746565	522.5456590377268	554.7757419543585	1110.0667043406538	537.8295010220504	15.253851933370935
2022-03-15 08:27:00	519.6894591297483	285.6038028762246	528.6244040174852	675.1650594825506	1265.4574643952362	547.2764796052758	15.475574442309872
2022-03-15 08:42:00	1122.584338036018	293.7063350176785	530.4157146658974	909.760485133521	1524.8203256541692	516.3839583586947	15.7719876105047
2022-03-15 08:57:00	1330.1809603905558	285.07219670997875	561.6017181970877	897.617905149783	1855.508230716744	474.20245958453114	15.288372803204537
2022-03-15 09:12:00	1352.9366102350366	250.94983968567573	574.0497038139497	685.230628419728	1600.7692860315535	324.2981754664294	15.015508883583076
2022-03-15 09:27:00	1358.6367776538088	258.92474938937244	564.8135910841793	990.7019141670229	2042.9785560419905	538.4479033805784	14.890856876461472
2022-03-15 09:42:00	1357.0825182581734	260.98755637328503	556.9126874853754	936.8345182825342	1911.5785709038475	498.5915763549017	15.118066882534505
2022-03-15 09:57:00	1507.8682534472334	253.21884746909416	553.4071454575039	880.4325543867855	1954.800985385988	517.8009851517504	14.263174709497806
2022-03-15 10:12:00	1771.1888023268943	263.2142421959337	552.5689494495955	600.1058325847202	1935.7854166336508	530.553906816822	14.094794571199188
2022-03-15 10:27:00	1928.9032832919652	252.25737837432385	560.2262546299638	462.7602865700934	1498.4325574829793	461.1665664818256	14.359824804328978
2022-03-15 10:42:00	2051.4102530184496	240.2194360953233	550.4538899891608	416.7409716851248	1378.8640295480843	446.3961984531568	14.365628826701675
2022-03-15 10:57:00	2003.8505828570453	235.2561118948589	557.5239124462819	408.41940584095056	1287.6475873754923	454.06756636010607	14.238450814424292
2022-03-15 11:12:00	1966.1380155406823	241.44825322725657	558.6096387586401	434.7146478826736	1181.300353063276	535.0677778813724	14.142044057588778
2022-03-15 11:27:00	1853.89784309104	267.8782021519272	562.9942571557474	424.36143619794046	1114.4995700937632	570.1846793153873	14.07939169316682
2022-03-15 11:42:00	1774.8387329934164	283.694202604279	579.7641683623559	437.019379135871	1120.1538699456394	566.7766487395269	14.210133739440908
2022-03-15 11:57:00	1802.9917446747504	304.86468105173435	584.401130427862	434.55093587567006	1068.252421760704	523.9344121315053	14.212741422004203
2022-03-15 12:12:00	1754.8785596872283	313.2889510294989	614.5955379410664	597.4418495937348	1197.6372924510445	509.089115029726	14.309086304520184
2022-03-15 12:27:00	1779.803066024371	312.48499113157555	605.5047847696408	1118.5385750984192	1748.0732845467462	508.0816352359073	14.444170696947772
2022-03-15 12:42:00	1974.285315933531	312.002570541171	583.9843447501	1521.2929541253488	2535.0495782874173	505.1985012929263	14.289138363660582
2022-03-15 12:57:00	2222.906074709124	309.58312427488704	586.6770554917564	1563.270838355245	2657.226612423768	498.5932627819468	14.338248985557058
2022-03-15 13:12:00	2338.099860987702	305.9909519012573	588.4443223714854	1471.4954245153433	2653.496184272244	491.24059411782656	14.314028343758752
2022-03-15 13:27:00	2253.358203750542	291.53220402741243	582.3579885243835	1557.2720620067914	2437.7954962022286	464.518900700085	14.169196211341944
2022-03-15 13:42:00	2279.173291580184	274.87792052706027	559.8397411965487	1497.7712252908204	2201.552098358804	423.4961969126695	14.290164254150804
2022-03-15 13:57:00	2145.2805846758097	258.105051948086	536.5963694136913	1520.5240667033886	2018.178860116639	423.0071738008316	14.112881570265255
2022-03-15 14:12:00	2022.4628818083524	264.8212315261725	525.4577678633483	1571.552388706748	2344.494293293727	551.0311275356261	14.091076931089326
2022-03-15 14:27:00	1843.170981576096	295.58084969045376	524.1724382276199	1261.1269949999494	2201.7060348929413	443.4992003066024	14.119194646369866
2022-03-15 14:42:00	1678.5154097991954	259.305317873471	525.8287425707199	1847.6750031213555	2515.522560894065	1047.5037523369472	14.207743766973984
2022-03-15 14:57:00	1700.8203196146396	318.6655114934966	533.5489207521001	1080.903507374172	2765.184651201966	533.4293807516542	14.277071453492567
2022-03-15 15:12:00	1929.3574786524728	305.4704983708607	543.3666560652384	1512.1998355825217	2719.1973063738	522.9835382282033	14.30483647401564
2022-03-15 15:27:00	2110.823849011342	301.09139140217565	542.0186357638571	1515.4396606672924	2731.2324285371783	517.9085646477913	14.33861399024887
2022-03-15 15:42:00	2134.612195785927	308.60160238498634	534.6859891128045	1461.2723895552504	2706.4896298674	520.9169956443188	14.394233761074934
2022-03-15 15:57:00	1844.895056551293	304.95323685182507	543.9719249047188	1458.4648851453517	2688.162600829997	520.4157887054902	14.182826369013574
2022-03-15 16:12:00	1735.613179249564	306.35529661451415	548.634843610352	1470.9582214483987	2674.796893080544	516.7831864085941	14.178229725442588
2022-03-15 16:27:00	2209.495494570509	302.5733657375135	554.3315749556334	1423.906385868037	2638.7555185406686	502.4931012909324	14.398669652794144
2022-03-15 16:42:00	2063.718906155166	295.3763096311938	546.4600141770987	1332.1594278646314	2637.39419817434	502.8123391298439	14.232112115242815
2022-03-15 16:57:00	1553.4033305127116	313.4909151833927	541.3478030362221	1139.0725969472946	2422.059851713557	533.1860882821479	14.182514455997223
2022-03-15 17:12:00	1268.273423583521	321.9722172136517	538.6223297296534	856.1361422313689	2150.5709043060046	499.3931703917136	14.349746528430996
2022-03-15 17:27:00	1814.9130117961963	319.336112570361	543.7165897671266	580.0283228038868	1804.7648693798449	498.2615276855232	14.475920257780412
2022-03-15 17:42:00	1765.893779653514	311.0270159968767	533.7530440856759	465.67271107264366	1533.3316065068827	482.5138312493539	14.273504416449864
2022-03-15 17:57:00	1310.1097907921194	311.5122277597432	533.0603418558	435.8939300401596	1435.023812123993	483.30077036829135	14.14362821810666
2022-03-15 18:12:00	1582.6296572282104	309.29162085093213	534.134508395513	429.2063354660564	1334.8674162903303	478.2569283832112	14.178803053324296
2022-03-15 18:27:00	1995.649348548539	307.259089674807	538.4821840987473	420.7985286410438	1249.5413860454032	470.7659186269518	14.269280550541843
2022-03-15 18:42:00	2119.903470257278	301.5465103856771	535.3617387409818	415.5077921278332	1212.415884005278	460.13526990377994	14.15142207668894
2022-03-15 18:57:00	2160.5724819403545	291.91696356506014	543.8795067291782	457.8354903835007	1160.3593818447384	409.53089800372265	14.125456816998089
2022-03-15 19:12:00	2071.3466351386346	261.4264931720337	525.8324358250967	547.2449482694626	1256.9510251184165	398.15115341490656	14.144167076917944
2022-03-15 19:27:00	1982.9412168798035	249.44897697841608	531.8920180457351	883.6243307929993	1736.9493536713428	548.3789844063732	14.072113088966148
2022-03-15 19:42:00	1975.74750877143	290.2727368040108	538.7677870887038	1395.6887933333292	2299.977851853156	537.127232650711	14.14615320045582
2022-03-15 19:57:00	1880.1628133970623	306.6878371378333	540.458257329168	1570.178461789841	2656.4583114509483	525.188059656589	14.219953094157942
2022-03-15 20:12:00	1792.8897286156523	307.71911749038065	540.048873363718	1502.756205330012	2701.847128628216	537.9247278099964	14.144810012450392
2022-03-15 20:27:00	1734.120814919008	306.0366345360497	536.5173970139044	1500.3759632378951	2530.442658193347	493.66914001727093	14.259448546950829
2022-03-15 20:42:00	1873.0152634289284	272.74239320705306	527.6613098830721	1540.0788682682728	2372.8704303506897	463.2578169718068	14.168901408315437
2022-03-15 20:57:00	2012.614233399602	283.04213598439065	523.0398533563649	1554.4563935569222	2620.6882830297995	504.15651239824496	14.189492157550156
2022-03-15 21:12:00	2168.9072264567712	292.21384288480016	530.6687013094217	1532.2773129665322	2705.129217358115	519.3551197234751	14.307624513111834
2022-03-15 21:27:00	2355.123122455901	299.00503512907073	531.5398515545262	1515.0516841551782	2730.2528442519038	528.617511276113	14.268615110601507
2022-03-15 21:42:00	2406.937758519052	296.72914329960975	527.7571778339329	1456.2880175324017	2653.34439397114	516.4453308973141	14.237237358527004
2022-03-15 21:57:00	2405.7858642852607	295.0419307078258	528.1896698367517	1504.530178426356	2701.6449201218024	529.3632259005508	14.09264421929714
2022-03-15 22:12:00	2251.0930189413984	307.5538386241876	534.439032137759	1525.491973767318	2708.8231619399226	535.627852935056	14.113016923125947
2022-03-15 22:27:00	2155.3868043470397	310.12389956255674	535.979770122586	1483.2180597740123	2717.4013153254496	541.8680101749229	14.239292930768928
2022-03-15 22:42:00	1996.3369117665916	316.4562859244399	533.2075188541492	1436.626284689575	2690.695972678456	544.3388937676543	14.156156763509712
2022-03-15 22:57:00	1827.5943004224475	312.20770011398486	528.0565946704244	1398.861685240907	2667.34570423385	533.7089407732766	14.26653485033847
2022-03-15 23:12:00	1886.673074761413	307.4408755065804	526.8533139501882	1344.6389399934253	2663.765302442386	529.0772896840501	14.370209574820338
2022-03-15 23:27:00	1981.097489788511	306.7546054989163	525.5648548835121	1258.9657733297347	2667.9705546400046	526.7483212925433	14.394289475021964
2022-03-15 23:42:00	2042.570735172397	309.56846881622624	525.8578011101671	1193.1215171604797	2659.6107534721123	528.8365465867124	14.517363750072237
2022-03-15 23:57:00	2051.116342124675	310.5271060574729	529.3171195895558	1036.7001628470953	2516.759432575721	510.46044346044533	14.442343049567338
2022-03-16 00:12:00	2053.2005332656267	300.7510112140185	529.3317830403645	904.4566645668611	2394.7488597300635	516.4558645363693	14.259688635167713
